,0
0,2.1959042310714723
1,1.9131326079368591
2,1.8291162872314453
3,1.8018119359016418
4,1.8497415828704833
5,1.7026916146278381
6,1.761809937953949
7,1.7859392023086549
8,1.7458342123031616
9,1.7737220931053161
10,1.7091796064376832
11,1.7940037631988526
12,1.7596389389038085
13,1.7777717542648315
14,1.6892652535438537
15,1.6984415125846863
16,1.7363188433647156
17,1.6794248294830323
18,1.7343977403640747
19,1.666413586139679
20,1.6409259200096131
21,1.6036624240875244
22,1.6425458979606629
23,1.631935682296753
24,1.7074166703224183
25,1.6956544041633606
26,1.619218716621399
27,1.6679902791976928
28,1.6072902989387512
29,1.5716258144378663
30,1.632039201259613
31,1.618341088294983
32,1.53481552362442
33,1.6822342562675476
34,1.5530016469955443
35,1.5728968787193298
36,1.6247851729393006
37,1.587794270515442
38,1.6212511157989502
39,1.5800971150398255
40,1.6065342426300049
41,1.541745014190674
42,1.5817024874687196
43,1.6107413530349732
44,1.5715082836151124
45,1.5870146369934082
46,1.6460557079315186
47,1.5837151634693145
48,1.5149890112876891
49,1.5414273500442506
50,1.5403235244750977
51,1.4534039664268494
52,1.52294997215271
53,1.6456460356712341
54,1.5628197610378265
55,1.5407586765289307
56,1.5117522358894349
57,1.592400267124176
58,1.58690970659256
59,1.4949036312103272
60,1.5730463528633118
61,1.5108427858352662
62,1.5664638304710388
63,1.5109790992736816
64,1.5416872906684875
65,1.5703116679191589
66,1.508765606880188
67,1.5020983386039735
68,1.55321763753891
69,1.563422691822052
70,1.5398139905929566
71,1.531930079460144
72,1.489204933643341
73,1.5581513059139251
74,1.5019626307487488
75,1.5139107894897461
76,1.5944102311134338
77,1.5370238828659057
78,1.5633884429931642
79,1.480249161720276
80,1.5026252567768097
81,1.5359278738498687
82,1.4956635236740112
83,1.4577146029472352
84,1.5911853623390197
85,1.5435090839862824
86,1.4738017153739928
87,1.5022964823246001
88,1.4686607277393342
89,1.5065852522850036
90,1.5091598904132844
91,1.471492749452591
92,1.4872227966785432
93,1.520454434156418
94,1.5202252411842345
95,1.4704536759853364
96,1.4618616580963135
97,1.531915900707245
98,1.4588601207733154
99,1.4889505314826965
100,1.4264714050292968
101,1.488802237510681
102,1.4633622920513154
103,1.459043004512787
104,1.4806030595302582
105,1.4341472911834716
106,1.4933412194252014
107,1.4684415113925935
108,1.4684051120281219
109,1.4542675828933715
110,1.4642691814899444
111,1.512771294116974
112,1.443164713382721
113,1.3887520599365235
114,1.4964979147911073
115,1.4181055462360381
116,1.5058459830284119
117,1.4438276195526123
118,1.4043616604804994
119,1.443449158668518
120,1.491868221759796
121,1.4611237394809722
122,1.406881831884384
123,1.4028681707382202
124,1.3973535180091858
125,1.363475501537323
126,1.4878086161613464
127,1.4366476655006408
128,1.4477125883102417
129,1.4314814257621764
130,1.4016865682601929
131,1.3616102361679077
132,1.4998577284812926
133,1.3912738609313964
134,1.4277804291248322
135,1.40348561167717
136,1.3932977640628814
137,1.393190335035324
138,1.4647293925285338
139,1.4221319842338562
140,1.4402653408050536
141,1.4313214361667632
142,1.4030155563354492
143,1.330731165409088
144,1.4015619361400604
145,1.4249903440475464
146,1.4130984950065613
147,1.439690318107605
148,1.3767676627635956
149,1.3576421010494233
150,1.4168087613582612
151,1.3947233963012695
152,1.398281034231186
153,1.4838528442382812
154,1.3431245934963227
155,1.442285293340683
156,1.3858471822738647
157,1.4245234441757202
158,1.4114293694496154
159,1.3325495171546935
160,1.4261743664741515
161,1.3726930797100068
162,1.3892802500724792
163,1.3552803719043731
164,1.393781417608261
165,1.3468035411834718
166,1.4460546112060546
167,1.3428391861915587
168,1.4270893454551696
169,1.386505844593048
170,1.3980989229679108
171,1.363771983385086
172,1.3093588709831239
173,1.418415081501007
174,1.3105618643760681
175,1.417190454006195
176,1.4028565335273742
177,1.3127843403816224
178,1.3489821779727935
179,1.352283283472061
180,1.3393439948558807
181,1.270188077688217
182,1.3081433248519898
183,1.3829261803627013
184,1.4721484851837159
185,1.3171042680740357
186,1.4163962948322295
187,1.3947100949287414
188,1.3019596171379089
189,1.3271608543395996
190,1.2949508440494537
191,1.2893010246753693
192,1.3836367547512054
193,1.376074104309082
194,1.3484355175495149
195,1.2764506113529206
196,1.3727070713043212
197,1.250233520269394
198,1.4160400140285492
199,1.363008325099945
200,1.3487577378749847
201,1.296826889514923
202,1.3354531669616698
203,1.3096379840373993
204,1.3397590291500092
205,1.3250570476055146
206,1.2394571530818939
207,1.3801261603832244
208,1.3045890164375304
209,1.3202038729190826
210,1.283561224937439
211,1.3498399662971496
212,1.302760043144226
213,1.271187298297882
214,1.381637816429138
215,1.2844245481491088
216,1.2238042616844178
217,1.297888514995575
218,1.3240168857574464
219,1.335133534669876
220,1.2574642848968507
221,1.2483538424968719
222,1.3775821280479432
223,1.267812112569809
224,1.3539661157131195
225,1.3303337597846985
226,1.2651592600345611
227,1.304467420578003
228,1.2898417174816132
229,1.2332666015625
230,1.245582777261734
231,1.2291876232624055
232,1.2904654669761657
233,1.243822798728943
234,1.3765687334537506
235,1.2894689559936523
236,1.3055985283851623
237,1.2393216836452483
238,1.2843696129322053
239,1.259980720281601
240,1.2601149666309357
241,1.2638544917106629
242,1.2580481696128845
243,1.2673549234867096
244,1.1985054862499238
245,1.2744678258895874
246,1.2768750965595246
247,1.2482571148872375
248,1.2200501918792725
249,1.2293234157562256
