,0
0,76.64918680650554
1,76.64918680650554
2,76.64918680650554
3,76.64918680650554
4,76.64918680650554
5,78.22997416020672
6,79.06596747226023
7,77.14318285453716
8,72.7390180878553
9,78.8607691138471
10,80.66955464356285
11,81.17875056999544
12,81.11795105639155
13,81.67274661802706
14,81.61194710442317
15,79.21416628666971
16,82.0907432740538
17,80.65815473476212
18,80.452956376349
19,81.32694938440493
20,82.0109439124487
21,81.58154734762122
22,82.13634290925673
23,83.42073263413893
24,82.15534275725794
25,79.65116279069767
26,85.20291837665299
27,84.57212342301261
28,86.08451132390941
29,85.10031919744641
30,85.80711354309165
31,87.27770177838578
32,84.42772457820338
33,83.93372853017176
34,79.94756041951665
35,87.19790241678066
36,86.77610579115367
37,87.43350053199575
38,87.84389724882202
39,88.42529259765922
40,88.85088919288646
41,89.2232862137103
42,88.59629122967017
43,89.96428028575771
44,90.2796777625779
45,90.08207934336525
46,89.89588083295334
47,89.0218878248974
48,91.20687034503725
49,81.72594619243046
50,91.13847089223286
51,89.45888432892536
52,91.49566803465572
53,88.76348989208086
54,92.2594619243046
55,90.65587475300198
56,92.27086183310533
57,92.45326037391702
58,91.32846937224502
59,92.81045751633987
60,93.156254749962
61,91.76166590667275
62,93.296853625171
63,93.51345189238486
64,94.26204590363277
65,92.91685666514667
66,93.57425140598875
67,94.42164462684298
68,92.75345797233622
69,94.60024319805441
70,93.38045295637635
71,94.22784617723057
72,91.2904696762426
73,94.67244262045904
74,94.45584435324518
75,94.968840249278
76,94.00364797081623
77,94.47104423164615
78,94.9156406748746
79,95.04103967168263
80,94.51284389724883
81,95.53503571971424
82,94.82824137406901
83,95.0828393372853
84,95.27283781729746
85,95.51603587171303
86,95.3108375132999
87,95.04103967168263
88,95.85423316613468
89,96.01763185894512
90,96.02143182854536
91,95.72123423012616
92,95.99863201094391
93,95.87703298373613
94,96.2608299133607
95,94.31904544763641
96,95.79723362213102
97,96.88782489740082
98,95.1968384252926
99,96.46222830217359
100,96.40902872777018
101,95.40963672290623
102,96.8422252621979
103,95.79723362213102
104,96.10883112935097
105,95.8390332877337
106,96.7282261741906
107,95.12843897248821
108,95.70223438212494
109,96.97902416780666
110,96.80802553579572
111,96.40522875816994
112,96.26842985256118
113,97.07402340781273
114,96.85362517099864
115,96.37102903176775
116,97.03982368141055
117,97.27542179662562
118,97.5452196382429
119,96.73962608299134
120,97.70861833105336
121,97.59461924304605
122,97.5718194254446
123,94.72564219486243
124,97.4578203374373
125,97.32102143182854
126,96.26842985256118
127,97.48822009423924
128,97.4236206110351
129,97.57941936464508
130,95.99863201094391
131,98.03541571667427
132,97.47302021583828
133,97.66681866545068
134,95.94543243654051
135,95.69083447332422
136,97.69721842225262
137,96.90682474540203
138,96.82322541419668
139,98.36221310229519
140,97.7048183614531
141,97.38562091503267
142,98.11141510867914
143,97.98601611187111
144,97.86821705426357
145,97.87581699346404
146,97.9670162638699
147,97.93661650706794
148,98.57121143030855
149,97.5186198510412
150,97.97461620307037
151,97.92901656786745
152,98.39641282869736
153,97.86061711506308
154,98.45721234230126
155,98.82580939352485
156,97.11202310381518
157,98.72321021431829
158,96.89542483660131
159,98.45721234230126
160,98.56361149110808
161,98.83340933272534
162,98.77260981912144
163,98.6624107007144
164,98.64721082231343
165,98.4268125854993
166,98.54081167350661
167,98.61681106551148
168,98.61681106551148
169,99.06900744794042
170,98.67381060951513
171,99.05380756953944
172,98.98920808633531
173,99.23240614075087
174,98.92840857273141
175,99.22100623195014
176,98.73081015351876
177,98.1608147134823
178,99.12600699194407
179,99.00440796473629
180,98.83720930232558
181,98.54461164310685
182,99.15260677914577
183,99.0500075999392
184,97.69721842225262
185,99.17920656634746
186,99.3312053503572
187,99.08800729594162
188,99.03100775193798
189,98.90180878552972
190,98.41921264629883
191,94.65344277245782
192,98.44961240310077
193,99.11080711354309
194,99.35400516795866
195,98.61301109591123
196,98.22541419668642
197,99.3236054111567
198,99.50220398236814
199,99.25520595835233
