,0
0,2.2410311126708984
1,1.9792866563796998
2,1.9013056588172912
3,1.8324891352653503
4,1.8500580668449402
5,1.7576688170433044
6,1.7740916800498963
7,1.7545353055000306
8,1.7352690625190734
9,1.775759024620056
10,1.7477172064781188
11,1.7572755098342896
12,1.7682996797561645
13,1.7153182864189147
14,1.6956255197525025
15,1.755514521598816
16,1.748794355392456
17,1.6590687775611876
18,1.718626868724823
19,1.6709646081924439
20,1.688247938156128
21,1.6189049744606019
22,1.6548724102973937
23,1.6325527930259705
24,1.7077710914611817
25,1.649289894104004
26,1.6302683806419374
27,1.6496845602989196
28,1.5891191601753234
29,1.6247934675216675
30,1.5856196641921998
31,1.5996053290367127
32,1.6134330081939696
33,1.6349669861793519
34,1.569830026626587
35,1.583253619670868
36,1.5999068474769593
37,1.6429394507408142
38,1.5806765627861024
39,1.632972183227539
40,1.5959431648254394
41,1.6553682732582091
42,1.6149850010871887
43,1.6056758308410644
44,1.5703665256500243
45,1.5432546424865723
46,1.6980185437202453
47,1.5852446126937867
48,1.5961632418632508
49,1.6247993087768555
50,1.5257891154289245
51,1.6462570142745971
52,1.6164687705039977
53,1.619107117652893
54,1.547801115512848
55,1.595745973587036
56,1.5526620507240296
57,1.5739890360832214
58,1.5604064822196961
59,1.6026426589488982
60,1.5900785088539124
61,1.554013010263443
62,1.5477121376991272
63,1.598206741809845
64,1.5286255383491516
65,1.5798978924751281
66,1.5694217276573181
67,1.57231285572052
68,1.568191282749176
69,1.5680371022224426
70,1.6268882369995117
71,1.5269464802742005
72,1.6265230059623719
73,1.523421093225479
74,1.5640891647338868
75,1.5440924155712128
76,1.5986469960212708
77,1.5500641465187073
78,1.5901492500305177
79,1.5264614510536194
80,1.5574085664749147
81,1.5250218272209168
82,1.5577511835098266
83,1.5464650511741638
84,1.5856202304363252
85,1.5511071729660033
86,1.5739935111999512
87,1.5774325704574585
88,1.52627507686615
89,1.5169415187835693
90,1.6227846002578736
91,1.4831387054920198
92,1.5333873200416566
93,1.529089846611023
94,1.5557953143119811
95,1.569212349653244
96,1.485463228225708
97,1.5612819004058838
98,1.5328050422668458
99,1.4617180180549623
100,1.5309122395515442
101,1.4978337907791137
102,1.56445281624794
103,1.5099685263633729
104,1.568569040298462
105,1.515761296749115
106,1.5207478022575378
107,1.5536050724983215
108,1.5309533858299256
109,1.5347451758384705
110,1.4767803001403808
111,1.5004525089263916
112,1.618501923084259
113,1.462398817539215
114,1.5434762024879456
115,1.5053618907928468
116,1.477318503856659
117,1.4823801922798157
118,1.5984017539024353
119,1.5116074621677398
120,1.5780509734153747
121,1.5043429982662202
122,1.488784021139145
123,1.4407240343093872
124,1.5294511938095092
125,1.5049603819847106
126,1.4143802952766418
127,1.5818603897094727
128,1.4319414496421814
129,1.5232147443294526
130,1.471834921836853
131,1.494800934791565
132,1.5500527584552766
133,1.503664344549179
134,1.4904303789138793
135,1.51425710439682
136,1.4101317822933197
137,1.535098034143448
138,1.4519144129753112
139,1.5420618104934691
140,1.5709565663337708
141,1.5195090425014497
142,1.4634641194343567
143,1.4777480089664459
144,1.4549458670616149
145,1.5459742498397828
146,1.4370846509933473
147,1.484810026884079
148,1.507666538953781
149,1.4812661910057068
